date,kospi_close,kospi_vol,kospi_var,kospi-50_close,kospi-50_vol,kospi-50_var,kosdaq_close,kosdaq_vol,kosdaq_var,us-30_close,us-30_vol,us-30_var,us-spx-500_close,us-spx-500_vol,us-spx-500_var,nasdaq-composite_close,nasdaq-composite_vol,nasdaq-composite_var,smallcap-2000_close,smallcap-2000_vol,smallcap-2000_var,volatility-s-p-500_close,volatility-s-p-500_vol,volatility-s-p-500_var,s-p-tsx-composite_close,s-p-tsx-composite_vol,s-p-tsx-composite_var,bovespa_close,bovespa_vol,bovespa_var,ipc_close,ipc_vol,ipc_var,germany-30_close,germany-30_vol,germany-30_var,uk-100_close,uk-100_vol,uk-100_var,france-40_close,france-40_vol,france-40_var,eu-stoxx50_close,eu-stoxx50_vol,eu-stoxx50_var,netherlands-25_close,netherlands-25_vol,netherlands-25_var,spain-35_close,spain-35_vol,spain-35_var,it-mib-40_close,it-mib-40_vol,it-mib-40_var,switzerland-20_close,switzerland-20_vol,switzerland-20_var,psi-20_close,psi-20_vol,psi-20_var,bel-20_close,bel-20_vol,bel-20_var,atx_close,atx_vol,atx_var,omx-stockholm-30_close,omx-stockholm-30_vol,omx-stockholm-30_var,mcx_close,mcx_vol,mcx_var,rtsi_close,rtsi_vol,rtsi_var,wig-20_close,wig-20_vol,wig-20_var,hungary-stock-market_close,hungary-stock-market_vol,hungary-stock-market_var,ise-100_close,ise-100_vol,ise-100_var,ta25_close,ta25_vol,ta25_var,tasi_close,tasi_vol,tasi_var,japan-ni225_close,japan-ni225_vol,japan-ni225_var,aus-200_close,aus-200_vol,aus-200_var,shanghai-composite_close,shanghai-composite_vol,shanghai-composite_var,szse-component_close,szse-component_vol,szse-component_var,ftse-china-a50_close,ftse-china-a50_vol,ftse-china-a50_var,dj-shanghai_close,dj-shanghai_vol,dj-shanghai_var,hang-sen-40_close,hang-sen-40_vol,hang-sen-40_var,taiwan-weighted_close,taiwan-weighted_vol,taiwan-weighted_var,thailand-set_close,thailand-set_vol,thailand-set_var,idx-composite_close,idx-composite_vol,idx-composite_var,s-p-cnx-nifty_close,s-p-cnx-nifty_vol,s-p-cnx-nifty_var,sensex_close,sensex_vol,sensex_var,vn-30_close,vn-30_vol,vn-30_var
2012-11-08,1914.41,659.65M,-1.19,1630.41,39.13K,-1.41,519.04,463.99K,0.11,12811.32,138.35M,-0.94,1377.51,-,-1.22,2895.58,438.16M,-1.42,793.65,-,-1.35,18.49,-,-3.09,12191.05,185.66M,-0.32,57524,3.20M,-1.70,40830.65,260.99M,-0.44,7204.96,188.73M,-0.39,5776.05,729.28M,-0.27,3407.68,194.51M,-0.06,2479.13,56.46M,0.00,332.42,98.73M,-0.14,7624.10,134.22M,-0.48,15194.08,688.93M,-0.64,6713.62,48.93M,0.24,5324.13,80.32M,0.36,2359.68,14.60M,-0.19,,,,1055.52,84.21M,-0.08,1407.79,-,-1.09,1410.27,-,-1.17,2338.06,26.16M,0.56,19073.25,-,0.93,726.50,552.06M,1.46,1211.57,46.41M,-0.05,,,,8837.15,106.47K,-1.51,4483.80,707.39M,-0.72,2071.51,6.66B,-1.63,8399.38,452.20M,-1.89,7175.90,-,-1.44,,,,21566.91,1.67B,-2.41,7242.63,1.57M,-0.61,1293.70,5.85B,-0.46,4327.87,2.77B,-0.52,5738.75,117.59B,-0.37,18846.26,9.72K,-0.30,455.78,10.81K,1.10
2012-11-07,1937.55,556.72M,0.49,1653.71,33.87K,0.58,518.45,460.76K,0.18,12932.73,164.25M,-2.36,1394.53,-,-2.37,2937.29,478.33M,-2.48,804.52,-,-2.58,19.08,-,8.53,12230.59,167.32M,-1.06,58517,3.08M,-1.58,41010.98,225.52M,-1.70,7232.83,174.47M,-1.96,5791.63,922.67M,-1.58,3409.59,186.74M,-1.99,2479.10,69.25M,-2.24,332.87,118.53M,-1.33,7660.70,190.26M,-2.26,15291.78,666.04M,-2.50,6697.63,52.98M,-0.71,5305.17,168.34M,-1.26,2364.22,16.75M,-1.45,,,,1056.40,104.54M,-1.50,1423.36,-,-1.60,1426.94,-,-1.52,2325.15,29.18M,-0.75,18898.34,-,-1.55,716.05,547.01M,-0.60,1212.20,36.96M,-1.42,6941.97,182.99M,0.33,8972.89,130.93K,-0.03,4516.50,656.20M,0.71,2105.73,5.94B,-0.01,8561.20,375.70M,-0.33,7281.06,-,-0.20,,,,22099.85,1.56B,0.71,7287.18,1.59M,0.70,1299.74,5.59B,-0.08,4350.42,3.78B,0.84,5760.10,133.74B,0.62,18902.41,8.82K,0.45,450.83,12.81K,0.94
2012-11-06,1928.17,545.83M,1.05,1644.20,32.80K,1.05,517.53,463.70K,0.46,13245.68,105.71M,1.02,1428.39,-,0.79,3011.93,402.49M,0.41,825.81,-,0.77,17.58,-,-4.56,12361.20,156.46M,0.07,59459,3.47M,2.15,41720.62,209.25M,-0.00,7377.76,107.33M,0.70,5884.90,774.67M,0.79,3478.66,100.14M,0.87,2535.94,37.89M,0.73,337.37,91.59M,0.68,7837.60,112.43M,0.24,15683.71,394.17M,0.90,6745.74,43.56M,0.59,5372.92,115.90M,0.42,2398.99,10.35M,0.93,,,,1072.48,78.75M,0.86,1446.46,-,0.43,1448.98,-,0.33,2342.79,65.64M,-0.05,19196.13,-,-0.11,720.40,586.84M,-0.96,1229.66,28.69M,0.47,6919.17,204.25M,1.11,8975.15,104.75K,-0.36,4484.80,452.13M,0.24,2106.00,7.13B,-0.38,8589.86,464.60M,-0.75,7295.43,-,-0.33,,,,21944.43,1.32B,-0.28,7236.68,1.26M,0.71,1300.84,5.48B,-0.45,4314.27,3.07B,0.26,5724.40,115.02B,0.35,18817.38,7.64K,0.29,446.63,9.85K,0.03
2012-11-05,1908.22,343.43M,-0.55,1627.04,33.82K,-0.71,515.14,389.04K,0.34,13112.44,95.35M,0.15,1417.26,-,0.22,2999.66,340.04M,0.59,819.54,-,0.63,18.42,-,4.72,12352.78,131.37M,-0.22,58210,2.62M,-0.30,41722.14,178.65M,-0.09,7326.47,78.95M,-0.51,5839.06,565.87M,-0.50,3448.50,103.70M,-1.26,2517.67,40.61M,-1.16,335.08,70.57M,-0.75,7818.60,108.85M,-1.89,15544.40,452.50M,-1.43,6706.27,36.58M,0.07,5350.20,54.74M,-0.62,2376.99,9.38M,-0.97,,,,1063.35,71.29M,-0.61,,,,,,,2343.90,18.52M,-0.09,19217.03,-,-0.02,727.37,656.79M,1.84,1223.96,32.30M,0.59,6843.15,158.28M,0.43,9007.44,101.39K,-0.48,4474.10,616.45M,0.31,2114.03,7.15B,-0.14,8654.74,447.40M,-0.29,7319.75,-,-0.15,,,,22006.40,1.17B,-0.47,7185.36,1.25M,-0.35,1306.70,5.54B,0.01,4302.94,2.53B,-0.83,5704.20,74.83B,0.11,18762.87,5.66K,0.04,446.51,10.59K,1.04
2012-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.77,16.81M,-0.24,6813.62,144.21M,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.82,135.88M,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-02,1918.72,441.21M,1.07,1638.75,40.16K,1.44,513.37,444.74K,0.89,13093.16,137.66M,-1.05,1414.20,-,-0.94,2982.13,419.05M,-1.26,814.37,-,-1.63,17.59,-,5.39,12380.41,182.36M,-0.95,,,,,,,7363.85,137.46M,0.38,5868.55,855.13M,0.11,3492.46,164.71M,0.49,2547.15,50.13M,0.52,337.60,90.65M,0.65,7968.90,119.30M,1.05,15769.28,581.09M,-0.24,6701.37,60.64M,0.62,5383.84,78.90M,0.12,2400.31,11.16M,0.52,,,,1069.91,39.77M,0.70,1440.25,-,0.65,1444.19,-,0.05,2345.99,37.39M,1.23,,,,714.23,512.61M,-1.56,,,,,,,9051.22,137.89K,1.17,4460.10,763.77M,0.05,2117.05,7.66B,0.60,8679.68,501.10M,0.19,7330.74,-,0.51,,,,22111.33,1.85B,1.33,7210.47,1.97M,0.43,1306.60,6.75B,0.66,4338.89,2.96B,0.08,5697.70,111.16B,0.93,18755.45,9.19K,1.04,441.90,22.14K,-3.53
2012-11-01,1898.44,402.38M,-0.71,1615.51,44.28K,-0.98,508.83,404.97K,0.10,13232.62,140.51M,1.04,1427.59,-,1.09,3020.06,455.18M,1.44,827.85,-,1.11,16.69,-,-10.27,12499.76,182.87M,0.62,58383,2.98M,2.30,41761.78,215.77M,0.34,7335.67,90.00M,1.03,5861.92,1.04B,1.37,3475.40,112.13M,1.35,2533.87,42.68M,1.21,335.43,79.46M,1.41,7886.40,90.29M,0.55,15806.73,508.14M,1.72,6660.25,49.55M,0.99,5377.18,63.53M,0.40,2387.89,12.82M,0.79,,,,1062.51,88.18M,0.99,1430.91,-,0.37,1443.50,-,0.67,,,,,,,725.53,626.63M,0.03,1219.71,34.07M,0.45,,,,8946.87,140.63K,0.21,4457.70,924.61M,-1.31,2104.43,8.29B,1.72,8663.15,728.40M,2.28,7293.83,-,2.08,,,,21821.87,1.67B,0.83,7179.64,1.92M,0.19,1297.99,5.22B,-0.07,4335.36,3.74B,-0.34,5645.05,107.39B,0.45,18561.70,8.91K,0.30,458.06,12.10K,-0.11
2012-10-31,1912.06,397.25M,0.66,1631.49,29.22K,0.56,508.31,465.18K,1.19,13096.46,138.16M,-0.08,1412.16,-,0.02,2977.23,445.44M,-0.36,818.73,-,0.67,18.60,-,4.44,12422.91,185.57M,0.37,57068,2.79M,-1.07,41619.96,275.83M,0.05,7260.63,124.99M,-0.33,5782.70,874.66M,-1.15,3429.27,118.32M,-0.87,2503.64,52.09M,-0.49,330.76,104.03M,-0.48,7842.90,164.28M,0.11,15539.71,576.23M,0.12,6595.13,53.55M,-0.57,5355.96,57.84M,-0.54,2369.21,14.80M,-0.59,,,,1052.11,80.07M,-0.67,1425.70,-,0.28,1433.96,-,0.27,2317.56,20.86M,-0.25,19220.49,-,0.14,725.29,603.11M,1.13,1214.22,39.77M,0.42,,,,8928.29,135.48K,0.98,4517.00,862.97M,0.70,2068.88,5.95B,0.32,8469.80,464.50M,0.90,7145.10,-,0.49,,,,21641.82,1.55B,1.00,7166.05,1.59M,-0.23,1298.87,5.57B,0.34,4350.29,4.11B,-0.33,5619.70,112.07B,0.39,18505.38,7.04K,0.40,458.56,7.80K,-0.10
2012-10-30,1899.58,334.13M,0.43,1622.41,25.45K,0.33,502.31,482.42K,1.50,,,,,,,,,,,,,,,,12377.05,99.13M,0.52,57684,1.61M,0.89,41599.00,76.18M,-0.52,7284.40,86.88M,1.13,5849.90,403.99M,0.95,3459.44,79.15M,1.48,2515.99,34.39M,1.50,332.35,53.50M,1.21,7833.90,93.86M,1.36,15521.77,448.06M,1.12,6633.10,80.94M,0.48,5385.19,45.65M,0.74,2383.33,9.30M,1.13,,,,1059.20,52.16M,0.34,1421.75,-,-0.71,1430.10,-,-0.34,2323.32,17.57M,0.30,19192.76,-,0.43,717.17,310.69M,1.43,1209.12,33.54M,0.79,,,,8841.98,149.20K,-0.98,4485.70,643.68M,0.20,2062.35,6.06B,0.17,8394.24,443.50M,0.21,7110.04,-,0.32,,,,21428.58,1.43B,-0.38,7182.59,1.78M,1.28,1294.43,4.90B,1.16,4364.60,4.56B,0.77,5597.90,116.68B,-1.19,18430.85,8.95K,-1.10,459.04,7.34K,-0.43
2012-10-29,1891.52,371.72M,0.00,1617.04,37.15K,0.32,494.88,470.85K,-2.10,,,,,,,,,,,,,,,,12312.75,77.74M,0.10,57177,1.71M,-0.17,41817.11,79.49M,-0.05,7203.16,70.91M,-0.40,5795.10,432.89M,-0.20,3408.89,101.42M,-0.76,2478.84,40.10M,-0.69,328.39,51.21M,-0.32,7728.60,122.89M,-0.60,15349.12,554.22M,-1.51,6601.42,65.55M,0.01,5345.65,75.01M,-0.84,2356.70,10.77M,-0.64,,,,1055.57,57.14M,-0.34,1431.90,-,-0.11,1435.05,-,-0.44,2316.38,22.17M,-0.16,19109.79,-,1.19,,,,1199.61,25.61M,-0.73,,,,8929.34,97.25K,-0.04,4476.90,469.95M,0.10,2058.94,5.36B,-0.35,8376.56,354.20M,-0.46,7087.19,-,-0.86,,,,21511.05,1.43B,-0.16,7091.67,1.83M,-0.59,1279.57,4.29B,-0.17,4331.36,3.52B,-0.18,5665.60,93.56B,0.02,18635.82,7.56K,0.06,461.03,6.80K,-0.24
2012-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.41,33.76M,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,1891.43,437.52M,-1.72,1611.86,31.50K,-1.85,505.50,474.03K,-2.46,13107.21,134.64M,0.03,1411.94,-,-0.07,2987.95,408.11M,0.06,813.25,-,-0.44,17.81,-,-1.71,12300.30,151.53M,0.00,57277,3.00M,-0.97,41836.92,129.82M,-0.10,7231.85,97.03M,0.44,5806.71,622.85M,0.03,3435.09,141.18M,0.69,2496.10,60.72M,0.51,329.45,86.33M,0.06,7775.60,162.98M,-0.05,15584.86,721.32M,0.36,6600.84,41.68M,-0.09,5390.91,149.41M,0.01,2371.91,12.58M,0.72,,,,1059.20,93.47M,0.14,1433.52,-,-0.86,1441.38,-,-1.07,2320.08,18.40M,-0.37,18885.87,-,-0.56,,,,,,,,,,8933.06,132.06K,-1.35,4472.40,853.83M,-0.84,2066.21,7.86B,-1.68,8414.85,563.50M,-2.18,7148.74,-,-1.78,,,,21545.57,1.66B,-1.21,7134.06,2.53M,-1.76,1281.81,5.93B,-1.20,,,,5664.30,101.66B,-0.72,18625.34,7.80K,-0.71,462.16,6.02K,0.48
2012-10-25,1924.50,438.07M,0.55,1642.29,37.29K,1.05,518.25,536.65K,-1.16,13103.68,114.58M,0.20,1412.97,-,0.30,2986.12,428.33M,0.15,816.82,-,0.39,18.12,-,-1.15,12300.23,160.95M,0.86,57837,3.15M,1.18,41877.27,185.34M,-0.52,7200.23,110.26M,0.10,5805.05,654.44M,0.00,3411.53,132.27M,-0.44,2483.43,61.38M,-0.29,329.25,85.73M,0.23,7779.20,127.76M,-0.16,15528.47,688.33M,-1.13,6606.57,41.63M,-0.31,5390.58,96.56M,-0.52,2355.03,10.69M,-0.28,,,,1057.74,100.76M,0.69,1446.00,-,-0.39,1456.91,-,-0.38,2328.61,39.84M,0.30,18992.96,-,0.95,,,,1209.74,197.37M,0.60,,,,9055.20,115.65K,1.13,4510.50,686.57M,0.10,2101.58,8.54B,-0.68,8602.81,578.00M,-0.59,7278.01,-,-0.66,,,,21810.23,1.63B,0.21,7262.08,1.51M,-0.72,1297.39,5.36B,0.18,4339.15,4.48B,0.09,5705.30,158.34B,0.24,18758.63,8.53K,0.26,459.93,13.08K,-1.43
2012-10-24,1913.96,564.64M,-0.67,1625.26,45.40K,-0.96,524.35,513.52K,0.04,13077.34,110.67M,-0.19,1408.75,-,-0.31,2981.70,448.43M,-0.29,813.65,-,-0.31,18.33,-,-2.66,12195.02,151.74M,-0.25,57161,2.93M,-0.92,42095.16,176.97M,0.13,7192.85,135.67M,0.27,5804.78,953.71M,0.12,3426.49,123.44M,0.59,2490.58,59.72M,0.51,328.49,81.29M,0.53,7791.50,141.52M,0.57,15706.56,649.20M,0.82,6627.41,41.86M,0.01,5418.64,190.28M,0.43,2361.57,12.44M,0.55,,,,1050.47,142.18M,0.18,1451.61,-,-0.25,1462.43,-,0.39,2321.53,22.73M,0.49,18813.58,-,-1.13,707.08,131.03M,-0.08,1202.49,49.89M,0.87,6791.04,128.16M,0.91,8954.30,132.96K,-0.67,4505.80,684.06M,-0.82,2115.99,7.29B,0.07,8653.91,484.70M,-0.37,7326.70,-,-0.07,,,,21763.78,1.71B,0.31,7314.88,1.38M,-0.31,1295.00,7.87B,-1.18,4335.38,3.16B,0.12,,,,,,,466.62,7.56K,-0.68
2012-10-23,1926.81,538.99M,-0.76,1640.96,27.98K,-0.99,524.15,563.71K,0.22,13102.53,122.22M,-1.82,1413.11,-,-1.44,2990.46,408.04M,-0.88,816.20,-,-0.53,18.83,-,13.30,12225.84,165.77M,-1.43,57690,3.40M,-1.72,42041.14,151.40M,-0.19,7173.69,127.31M,-2.11,5797.91,654.16M,-1.44,3406.50,161.42M,-2.20,2477.92,70.18M,-2.10,326.75,111.22M,-2.31,7747.70,153.87M,-1.64,15578.95,684.26M,-1.81,6626.79,48.66M,-1.78,5395.26,178.27M,-1.34,2348.75,13.65M,-1.20,,,,1048.60,116.46M,-1.75,1455.31,-,-1.33,1456.73,-,-2.73,2310.25,28.25M,-1.72,,,,707.62,330.98M,-0.64,1192.07,74.20M,-1.28,6729.48,119.22M,-0.18,9014.25,116.31K,0.04,4543.10,635.77M,0.05,2114.45,7.27B,-0.86,8686.48,505.80M,-1.62,7331.80,-,-1.21,,,,,,,7337.48,1.20M,-0.48,,,,4330.15,3.51B,-0.26,5691.40,81.50B,-0.45,18710.02,6.04K,-0.44,469.82,10.96K,0.09
2012-10-22,1941.59,458.10M,-0.12,1657.41,24.47K,-0.27,523.00,497.11K,0.81,13345.89,121.88M,0.02,1433.82,-,0.04,3016.96,366.63M,0.38,820.52,-,-0.06,16.62,-,-2.58,12403.54,155.42M,-0.10,58700,2.80M,-0.38,42122.25,153.31M,-0.62,7328.05,100.70M,-0.71,5882.91,540.27M,-0.22,3483.25,134.75M,-0.61,2531.10,56.84M,-0.44,334.46,84.76M,0.09,7877.10,139.77M,-0.46,15866.78,674.05M,0.03,6746.71,27.24M,-0.14,5468.65,172.83M,0.47,2377.25,11.92M,-0.38,,,,1067.28,90.48M,0.25,1474.92,-,1.02,1497.63,-,0.21,2350.61,23.11M,0.02,,,,712.19,375.41M,0.63,1207.51,-,0.69,6741.82,148.50M,-0.56,9010.71,118.26K,0.09,4541.00,785.14M,-0.66,2132.76,6.01B,0.21,8829.44,540.70M,0.38,7421.97,-,0.33,,,,21697.55,1.47B,0.68,7373.04,1.24M,-0.48,1310.42,5.80B,0.21,4341.38,3.49B,0.23,5717.15,103.37B,0.58,18793.44,7.10K,0.59,469.39,11.42K,-0.40
2012-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.19,-,-1.48,6780.00,163.91M,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6809.30,165.46M,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,1943.84,383.23M,-0.78,1661.90,24.74K,-1.11,518.81,491.81K,0.90,13343.51,239.08M,-1.52,1433.19,-,-1.66,3005.62,581.82M,-2.19,821.00,-,-1.93,17.06,-,13.51,12415.98,163.59M,-0.40,58922,3.00M,-1.36,42386.83,195.66M,-0.48,7380.64,178.61M,-0.76,5896.15,829.32M,-0.35,3504.56,219.41M,-0.87,2542.24,75.78M,-1.24,334.17,105.37M,-0.34,7913.40,197.26M,-2.31,15862.31,764.93M,-2.00,6756.14,43.00M,-0.38,5442.84,312.20M,-1.63,2386.40,14.39M,-0.91,,,,1064.64,98.44M,-1.67,1460.06,-,-1.03,1494.44,-,-1.16,2350.25,42.33M,-1.99,19029.21,-,0.41,707.74,376.23M,0.59,,,,,,,9002.68,134.69K,0.22,4571.10,852.03M,0.26,2128.30,6.76B,-0.16,8796.42,555.40M,-0.02,7397.60,-,0.01,,,,21551.76,1.64B,0.15,7408.76,1.41M,-0.76,1307.71,5.77B,-0.27,4331.25,3.71B,-0.59,5684.25,124.26B,-0.60,18682.31,8.00K,-0.58,471.26,19.94K,-0.15
2012-10-18,1959.12,494.96M,0.20,1680.59,32.09K,0.76,514.16,583.25K,-2.66,13548.94,128.41M,-0.06,1457.34,-,-0.24,3072.87,435.10M,-1.01,837.12,-,-0.64,15.03,-,-0.27,12466.12,154.96M,0.04,59734,3.32M,-0.59,42592.78,309.47M,0.08,7437.23,145.42M,0.58,5917.05,869.99M,0.10,3535.18,184.83M,0.22,2574.19,83.42M,0.17,335.32,100.14M,-0.11,8100.30,189.46M,-0.34,16185.45,989.62M,-0.30,6781.72,50.33M,-0.07,5533.03,289.77M,1.70,2408.43,12.63M,-0.43,,,,1082.72,141.47M,0.67,1475.27,-,0.07,1512.01,-,-0.13,2397.93,42.11M,0.27,18950.86,-,-1.67,703.56,385.09M,-0.47,1217.26,-,-1.32,,,,8982.86,164.99K,2.00,4559.40,832.95M,0.69,2131.69,8.72B,1.24,8798.20,776.50M,1.82,7396.87,-,1.41,,,,21518.71,2.15B,0.48,7465.41,1.30M,0.01,1311.21,7.69B,0.76,4356.97,4.52B,0.45,5718.70,144.10B,1.03,18791.93,8.11K,0.97,471.96,17.25K,0.55
2012-10-17,1955.15,499.78M,0.70,1667.96,32.80K,0.86,528.22,593.64K,-0.38,13557.00,135.57M,0.04,1460.91,-,0.41,3104.12,405.95M,0.10,842.52,-,0.85,15.07,-,-0.99,12461.25,194.27M,0.43,60087,4.21M,0.57,42559.98,310.77M,0.10,7394.55,129.16M,0.25,5910.91,903.40M,0.69,3527.50,229.31M,0.76,2569.83,88.60M,0.86,335.69,105.56M,0.59,8128.20,279.96M,2.37,16233.84,978.03M,1.56,6786.40,39.64M,0.18,5440.43,111.27M,0.39,2418.76,15.35M,0.78,,,,1075.50,109.37M,0.25,1474.30,-,1.25,1513.96,-,1.73,2391.57,73.71M,-0.27,19272.64,-,-0.71,706.87,375.30M,0.58,1233.49,-,-0.01,6811.19,182.45M,0.92,8806.55,139.67K,1.21,4528.20,808.30M,0.82,2105.62,5.99B,0.32,8641.18,449.50M,-0.05,7294.10,-,0.15,,,,21416.64,1.71B,0.99,7464.40,1.84M,-0.09,1301.28,8.95B,1.07,4337.53,4.46B,0.20,5660.25,123.97B,0.22,18610.77,7.02K,0.18,469.39,14.92K,-0.49
2012-10-16,1941.54,538.40M,0.83,1653.67,27.58K,1.19,530.23,677.55K,0.17,13551.78,113.45M,0.95,1454.92,-,1.03,3101.17,368.67M,1.21,835.44,-,0.86,15.22,-,-0.33,12407.70,150.61M,1.45,59744,3.25M,0.24,42518.35,297.10M,1.21,7376.27,132.65M,1.58,5870.54,877.62M,1.12,3500.94,163.75M,2.36,2547.90,83.57M,2.53,333.71,88.50M,1.29,7940.20,218.38M,3.41,15985.16,881.19M,2.53,6774.02,44.16M,1.04,5419.30,257.28M,1.28,2400.00,19.78M,0.99,,,,1072.86,91.00M,0.86,1456.07,-,0.88,1488.18,-,1.46,2397.98,23.21M,0.87,19409.85,-,1.12,702.82,448.72M,0.73,1233.61,-,0.39,6749.00,158.58M,0.38,8701.31,119.76K,1.44,4491.50,606.34M,0.18,2098.81,5.78B,0.01,8645.54,511.30M,0.27,7283.06,-,0.07,,,,21207.07,1.50B,0.28,7471.02,1.49M,0.70,1287.49,8.40B,-0.24,4329.08,3.32B,0.36,5648.00,117.42B,-0.69,18577.70,7.57K,-0.73,471.68,16.90K,2.24
2012-10-15,1925.59,567.91M,-0.40,1634.30,27.09K,-0.39,529.33,826.69K,-1.95,13424.23,114.88M,0.72,1440.13,-,0.81,3064.18,360.45M,0.66,828.28,-,0.63,15.27,-,-5.39,12229.96,109.71M,0.23,59602,3.12M,0.74,42008.55,167.33M,0.82,7261.25,128.06M,0.40,5805.61,695.44M,0.21,3420.28,125.73M,0.92,2485.12,44.88M,0.65,329.45,64.85M,0.46,7678.50,111.71M,0.34,15590.72,539.50M,0.51,6704.21,28.92M,0.74,5350.72,152.80M,-0.18,2376.48,11.28M,0.41,,,,1063.71,71.94M,0.47,1443.42,-,-0.18,1466.82,-,-0.38,2377.22,22.85M,0.06,19194.94,-,0.32,697.70,344.96M,0.24,1228.82,-,1.09,6723.21,143.61M,0.92,8577.93,126.87K,0.51,4483.40,541.11M,-0.07,2098.70,5.39B,-0.30,8621.97,431.80M,-0.33,7277.64,-,-0.06,,,,21148.25,1.35B,0.06,7418.90,1.19M,-0.24,1290.56,7.19B,-0.49,4313.52,4.12B,0.05,5687.25,93.69B,0.20,18713.55,6.01K,0.21,461.34,15.13K,0.25
2012-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.62,-,-0.10,6661.99,160.08M,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6682.47,145.52M,-1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,1933.26,398.79M,0.01,1640.66,24.65K,-0.38,539.86,597.10K,0.92,13328.85,113.74M,0.02,1428.59,-,-0.30,3044.11,347.09M,-0.17,823.09,-,-0.81,16.14,-,3.53,12202.04,131.41M,-0.26,,,,41665.48,181.42M,-0.19,7232.49,124.91M,-0.68,5793.32,888.09M,-0.62,3389.08,173.79M,-0.72,2469.09,59.06M,-0.72,327.95,69.54M,-0.49,7652.40,112.35M,-1.06,15511.94,678.36M,-0.78,6655.20,35.28M,0.02,5360.52,209.02M,-0.30,2366.80,12.03M,-0.43,,,,1058.70,73.87M,-0.62,1446.01,-,-1.17,1472.36,-,-1.21,2375.91,24.35M,-0.76,19134.16,-,-0.08,696.03,479.46M,0.04,,,,,,,8534.12,139.35K,-0.15,4486.60,559.48M,0.07,2104.93,6.83B,0.10,8650.19,520.70M,-0.17,7281.89,-,0.18,,,,21136.43,2.32B,0.65,7437.04,1.56M,-0.20,1296.98,7.36B,0.16,4311.39,5.73B,0.62,5676.05,130.08B,-0.56,18675.18,9.06K,-0.69,460.18,21.40K,-0.24
2012-10-11,1933.09,464.11M,-0.78,1646.84,30.32K,-0.90,534.95,646.34K,0.20,13326.39,86.63M,-0.14,1432.84,-,0.02,3049.41,351.38M,-0.08,829.78,-,0.37,15.59,-,-4.30,12233.95,151.20M,0.18,59162,2.82M,1.21,41745.39,188.27M,0.66,7281.70,128.55M,1.06,5829.75,693.36M,0.92,3413.72,141.01M,1.42,2487.08,66.67M,1.24,329.55,75.54M,0.84,7734.70,148.86M,0.87,15634.45,773.33M,1.26,6654.02,40.25M,0.38,5376.64,222.54M,1.25,2377.02,11.56M,0.58,,,,1065.34,81.80M,0.36,1463.12,-,0.15,1490.41,-,0.44,2394.21,36.62M,0.08,19149.07,-,1.06,695.78,611.68M,1.64,1216.86,-,0.87,,,,8546.78,132.93K,-0.58,4483.50,599.76M,-0.16,2102.87,7.45B,-0.81,8665.09,547.40M,-1.24,7269.01,-,-0.66,,,,20999.05,2.55B,0.38,7451.72,1.96M,-1.85,1294.90,8.38B,0.43,4284.97,4.46B,0.12,5708.05,148.28B,0.99,18804.75,9.45K,0.93,461.28,17.37K,-0.09
